Flag	Source	Filename	Type	TSC Event	TSC Command	Entity Index	Entity Type	Entity Name	Entity Bits	Entity Oversight Warning
1033	Entity	Jail2.pxe	Read			9	240	Mimiga (wandering)	HideWhenFlagSet	
1033	Entity	Jail2.pxe	Read			10	240	Mimiga (wandering)	HideWhenFlagSet	
1033	Entity	Jail2.pxe	Read			11	240	Mimiga (wandering)	HideWhenFlagSet	
1033	Entity	Jail2.pxe	Read			12	240	Mimiga (wandering)	HideWhenFlagSet	
1033	Entity	Jail2.pxe	Read			13	240	Mimiga (wandering)	HideWhenFlagSet	
274	Entity	Jail2.pxe	Read			16	136	Puppy, carried	AppearWhenFlagSet	
0	Both	Jail2.tsc	Write	#0099	<DNP	6	0	Null	IgnoreSolidity	
524	TSC	Jail2.tsc	Write	#0200	<FL+					
0	Entity	Blcny1.pxe	Write			12	268	Igor (enemy)	Shootable	
0	Entity	Blcny1.pxe	Write			13	115	Ravil (enemy)	Shootable	
0	Entity	Blcny1.pxe	Write			14	115	Ravil (enemy)	Shootable	
19	Entity	Blcny1.pxe				15	253	Energy Capsule 		SpecialEntityNoWriteFlag
19	Entity	Blcny1.pxe				16	253	Energy Capsule 		SpecialEntityNoWriteFlag
19	Entity	Blcny1.pxe				17	253	Energy Capsule 		SpecialEntityNoWriteFlag
19	Entity	Blcny1.pxe				18	253	Energy Capsule 		SpecialEntityNoWriteFlag
200	Entity	Blcny1.pxe	Read			27	86	Missile	AppearWhenFlagSet	
200	Entity	Blcny1.pxe	Read			28	86	Missile	AppearWhenFlagSet	
200	Entity	Blcny1.pxe	Read			29	86	Missile	AppearWhenFlagSet	
200	Entity	Blcny1.pxe	Read			30	86	Missile	AppearWhenFlagSet	
200	Entity	Blcny1.pxe	Read			31	86	Missile	AppearWhenFlagSet	
200	Entity	Blcny1.pxe	Read			32	86	Missile	AppearWhenFlagSet	
200	Entity	Blcny1.pxe	Read			33	86	Missile	AppearWhenFlagSet	
0	Entity	Blcny1.pxe	Write			37	115	Ravil (enemy)	Shootable	
19	Entity	Blcny1.pxe				39	253	Energy Capsule 		SpecialEntityNoWriteFlag
19	Entity	Blcny1.pxe				40	253	Energy Capsule 		SpecialEntityNoWriteFlag
19	Entity	Blcny1.pxe				41	253	Energy Capsule 		SpecialEntityNoWriteFlag
19	Entity	Blcny1.pxe				42	253	Energy Capsule 		SpecialEntityNoWriteFlag
2999	Entity	Blcny1.pxe	Read			44	13	Forcefield	HideWhenFlagSet	
2999	Entity	Blcny1.pxe	Read			45	13	Forcefield	HideWhenFlagSet	
2999	Entity	Blcny1.pxe	Read			46	13	Forcefield	HideWhenFlagSet	
2999	Entity	Blcny1.pxe	Read			47	46	H/V Trigger	HideWhenFlagSet	
274	Entity	Blcny1.pxe	Read			49	136	Puppy, carried	AppearWhenFlagSet	
1190	TSC	Blcny1.tsc	Write	#0090	<FL-					
1191	TSC	Blcny1.tsc	Write	#0090	<FL-					
1192	TSC	Blcny1.tsc	Write	#0090	<FL+					
1190	TSC	Blcny1.tsc	Write	#0091	<FL+					
1191	TSC	Blcny1.tsc	Write	#0091	<FL-					
1192	TSC	Blcny1.tsc	Write	#0091	<FL-					
1190	TSC	Blcny1.tsc	Write	#0094	<FL-					
1191	TSC	Blcny1.tsc	Write	#0094	<FL+					
1192	TSC	Blcny1.tsc	Write	#0094	<FL-					
0	Both	Blcny1.tsc	Write	#0200	<DNP	34	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection	
1191	TSC	Blcny1.tsc	Read	#0210	<FLJ					
1192	TSC	Blcny1.tsc	Read	#0210	<FLJ					
0	Both	Blcny1.tsc	Write	#0299	<DNP	48	46	H/V Trigger	SpawnInOtherDirection	
2999	TSC	Blcny1.tsc	Read	#0299	<FLJ					
6000	TSC	Blcny1.tsc	Read	#0300	<FLJ					
6001	TSC	Blcny1.tsc	Read	#0300	<FLJ					
6002	TSC	Blcny1.tsc	Read	#0300	<FLJ					
6004	TSC	Blcny1.tsc	Read	#0300	<FLJ					
2800	TSC	Blcny1.tsc	Read	#0301	<FLJ					
6001	TSC	Blcny1.tsc	Read	#0302	<FLJ					
6002	TSC	Blcny1.tsc	Read	#0302	<FLJ					
6004	TSC	Blcny1.tsc	Read	#0302	<FLJ					
6001	TSC	Blcny1.tsc	Read	#0303	<FLJ					
6002	TSC	Blcny1.tsc	Read	#0303	<FLJ					
6004	TSC	Blcny1.tsc	Read	#0303	<FLJ					
6002	TSC	Blcny1.tsc	Read	#0403	<FLJ					
6004	TSC	Blcny1.tsc	Read	#0403	<FLJ					
6002	TSC	Blcny1.tsc	Read	#0404	<FLJ					
6004	TSC	Blcny1.tsc	Read	#0404	<FLJ					
6100	TSC	Blcny1.tsc	Read	#0501	<FLJ					
6101	TSC	Blcny1.tsc	Read	#0502	<FLJ					
6102	TSC	Blcny1.tsc	Read	#0503	<FLJ					
6103	TSC	Blcny1.tsc	Read	#0504	<FLJ					
6104	TSC	Blcny1.tsc	Read	#0505	<FLJ					
6105	TSC	Blcny1.tsc	Read	#0506	<FLJ					
6106	TSC	Blcny1.tsc	Read	#0507	<FLJ					
6107	TSC	Blcny1.tsc	Read	#0508	<FLJ					
6108	TSC	Blcny1.tsc	Read	#0509	<FLJ					
6109	TSC	Blcny1.tsc	Read	#0510	<FLJ					
6110	TSC	Blcny1.tsc	Read	#0511	<FLJ					
6111	TSC	Blcny1.tsc	Read	#0512	<FLJ					
6112	TSC	Blcny1.tsc	Read	#0513	<FLJ					
6113	TSC	Blcny1.tsc	Read	#0514	<FLJ					
6114	TSC	Blcny1.tsc	Read	#0515	<FLJ					
6004	TSC	Blcny1.tsc	Read	#0516	<FLJ					
6004	TSC	Blcny1.tsc	Read	#0517	<FLJ					
4007	TSC	Blcny1.tsc	Read	#0550	<FLJ					
4002	TSC	Blcny1.tsc	Read	#0551	<FLJ					
2999	Both	Blcny1.tsc	Write	#0600	<DNA	44	13	Forcefield	Invulnerable, HardSolid, HideWhenFlagSet	
2999	Both	Blcny1.tsc	Write	#0600	<DNA	45	13	Forcefield	Invulnerable, HardSolid, HideWhenFlagSet	
2999	Both	Blcny1.tsc	Write	#0600	<DNA	46	13	Forcefield	Invulnerable, HardSolid, HideWhenFlagSet	
0	Both	Blcny1.tsc	Write	#0600	<DNP	48	46	H/V Trigger	SpawnInOtherDirection	
2999	Both	Blcny1.tsc	Write	#0600	<DNP	47	46	H/V Trigger	SpawnInOtherDirection, HideWhenFlagSet	
0	Entity	Priso1.pxe	Write			5	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			6	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			7	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			8	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			9	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			10	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			23	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			24	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			25	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			26	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			27	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			28	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			29	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			30	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			31	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			32	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			33	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			34	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			35	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			36	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			37	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			38	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			39	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			40	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			41	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			42	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			43	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			44	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			52	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			53	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			54	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			55	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			56	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			57	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			58	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			59	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			60	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			61	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			62	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			63	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			64	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			65	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			66	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			67	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			68	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			69	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			70	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			71	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			72	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			73	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			74	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			75	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			76	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			77	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			78	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			79	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			80	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			81	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			82	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			83	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			84	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			85	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			86	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			87	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			88	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			89	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			90	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso1.pxe	Write			91	241	Critter, Hopping Red (enemy)	Shootable	
274	Entity	Priso1.pxe	Read			92	136	Puppy, carried	AppearWhenFlagSet	
0	Both	Priso1.tsc	Write	#0100	<DNP	3	18	Door	IgnoreSolidity, Interactable	
0	Both	Priso1.tsc	Write	#0110	<DNP	4	18	Door	IgnoreSolidity, Interactable	
1250	Entity	Ring1.pxe	Read			4	247	Misery (boss)	HideWhenFlagSet	
1250	Entity	Ring1.pxe	Read			5	46	H/V Trigger	HideWhenFlagSet	
1341	Entity	Ring1.pxe	Read			8	292	Quake	AppearWhenFlagSet	
274	Entity	Ring1.pxe	Read			9	136	Puppy, carried	AppearWhenFlagSet	
1250	TSC	Ring1.tsc	Read	#0092	<FLJ					
1341	TSC	Ring1.tsc	Read	#0093	<FLJ					
1250	TSC	Ring1.tsc	Read	#0093	<FLJ					
1341	TSC	Ring1.tsc	Read	#0100	<FLJ					
1020	TSC	Ring1.tsc	Read	#0400	<FLJ					
1020	TSC	Ring1.tsc	Read	#0501	<FLJ					
1250	Both	Ring1.tsc	Write	#0502	<DNP	5	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection, HideWhenFlagSet	
1250	Both	Ring1.tsc	Write	#0503	<DNP	5	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection, HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			4	260	Shovel Brigade, caged	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			6	0	Null	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			7	261	Chie, caged	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			8	262	Chaco, caged	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			9	260	Shovel Brigade, caged	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			10	0	Null	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			11	260	Shovel Brigade, caged	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			12	260	Shovel Brigade, caged	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			13	260	Shovel Brigade, caged	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			14	0	Null	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			15	307	Santa, caged	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			16	260	Shovel Brigade, caged	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			17	239	Cage bars	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			18	239	Cage bars	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			19	239	Cage bars	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			20	239	Cage bars	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			21	239	Cage bars	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			22	239	Cage bars	HideWhenFlagSet	
1273	Entity	Ring2.pxe	Read			23	239	Cage bars	HideWhenFlagSet	
1270	Entity	Ring2.pxe	Read			24	46	H/V Trigger	HideWhenFlagSet	
1270	Entity	Ring2.pxe	Read			25	256	Doctor, facing away	HideWhenFlagSet	
1270	Entity	Ring2.pxe	Read			26	0	Null	HideWhenFlagSet	
1270	Entity	Ring2.pxe	Read			27	0	Null	HideWhenFlagSet	
1341	Entity	Ring2.pxe	Read			30	292	Quake	AppearWhenFlagSet	
274	Entity	Ring2.pxe	Read			31	136	Puppy, carried	AppearWhenFlagSet	
274	Entity	Ring2.pxe	Read			32	136	Puppy, carried	AppearWhenFlagSet	
1341	TSC	Ring2.tsc	Read	#0093	<FLJ					
1270	TSC	Ring2.tsc	Read	#0093	<FLJ					
1272	TSC	Ring2.tsc	Read	#0200	<FLJ					
1270	TSC	Ring2.tsc	Read	#0200	<FLJ					
1271	TSC	Ring2.tsc	Read	#0200	<FLJ					
1020	TSC	Ring2.tsc	Read	#0200	<FLJ					
1272	TSC	Ring2.tsc	Write	#0202	<FL+					
1274	TSC	Ring2.tsc	Read	#0204	<FLJ					
1274	TSC	Ring2.tsc	Write	#0204	<FL+					
1270	TSC	Ring2.tsc	Read	#0210	<FLJ					
1271	TSC	Ring2.tsc	Read	#0210	<FLJ					
1270	TSC	Ring2.tsc	Read	#0220	<FLJ					
1271	TSC	Ring2.tsc	Read	#0220	<FLJ					
1020	TSC	Ring2.tsc	Read	#0222	<FLJ					
1270	Both	Ring2.tsc	Write	#0410	<DNP	26	0	Null	IgnoreSolidity, RunEventWhenKilled, HideWhenFlagSet	
1270	TSC	Ring2.tsc	Write	#0410	<FL-					
1270	TSC	Ring2.tsc	Write	#0420	<FL+					
1270	Both	Ring2.tsc	Write	#0420	<DNP	27	0	Null	IgnoreSolidity, RunEventWhenKilled, HideWhenFlagSet	
1270	Both	Ring2.tsc	Write	#0500	<DNP	24	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection, HideWhenFlagSet	
1270	Both	Ring2.tsc	Write	#0502	<DNP	25	256	Doctor, facing away	HideWhenFlagSet	
1270	TSC	Ring2.tsc	Write	#0502	<FL-					
1271	TSC	Ring2.tsc	Write	#0502	<FL+					
1270	Both	Ring2.tsc	Write	#0501	<DNP	24	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection, HideWhenFlagSet	
1270	Both	Ring2.tsc	Write	#0501	<DNP	25	256	Doctor, facing away	HideWhenFlagSet	
1270	TSC	Ring2.tsc	Write	#0501	<FL-					
1271	TSC	Ring2.tsc	Write	#0501	<FL+					
274	Entity	Prefa1.pxe	Read			4	136	Puppy, carried	AppearWhenFlagSet	
161	TSC	Prefa1.tsc	Read	#0200	<FLJ					
0	Entity	Priso2.pxe	Write			7	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			8	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			9	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			10	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			11	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			12	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			13	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			14	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			15	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			16	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			17	241	Critter, Hopping Red (enemy)	Shootable	
19	Entity	Priso2.pxe				18	253	Energy Capsule 		SpecialEntityNoWriteFlag
0	Entity	Priso2.pxe	Write			19	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			21	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			22	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			23	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			24	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			25	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			26	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			27	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			28	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			30	241	Critter, Hopping Red (enemy)	Shootable	
6111	Entity	Priso2.pxe	Read			31	276	Red Demon (boss)	HideWhenFlagSet	
1320	Entity	Priso2.pxe	Read			32	0	Null	HideWhenFlagSet	
0	Entity	Priso2.pxe	Write			33	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			34	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			35	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			36	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			37	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			38	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			39	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			40	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			41	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			42	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			43	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			44	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			45	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			46	246	Press, Proximity (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			47	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			48	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			49	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			50	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			51	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			52	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			53	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			54	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			55	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			56	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			57	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			58	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			59	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			60	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			61	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			62	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			63	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			64	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			65	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			74	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			75	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			76	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			90	241	Critter, Hopping Red (enemy)	Shootable	
0	Entity	Priso2.pxe	Write			91	241	Critter, Hopping Red (enemy)	Shootable	
19	Entity	Priso2.pxe				92	253	Energy Capsule 		SpecialEntityNoWriteFlag
29	Entity	Priso2.pxe				93	253	Energy Capsule 		SpecialEntityNoWriteFlag
19	Entity	Priso2.pxe				94	253	Energy Capsule 		SpecialEntityNoWriteFlag
99	Entity	Priso2.pxe				95	253	Energy Capsule 		SpecialEntityNoWriteFlag
4	Entity	Priso2.pxe				96	253	Energy Capsule 		SpecialEntityNoWriteFlag
8	Entity	Priso2.pxe				97	253	Energy Capsule 		SpecialEntityNoWriteFlag
6111	Entity	Priso2.pxe	Read			98	46	H/V Trigger	HideWhenFlagSet	
6111	Entity	Priso2.pxe	Read			99	46	H/V Trigger	HideWhenFlagSet	
9	Entity	Priso2.pxe				100	253	Energy Capsule 		SpecialEntityNoWriteFlag
274	Entity	Priso2.pxe	Read			102	136	Puppy, carried	AppearWhenFlagSet	
1320	Entity	Priso2.pxe	Read			103	21	Treasure Chest, open	AppearWhenFlagSet	
1320	TSC	Priso2.tsc	Read	#0099	<FLJ					
6111	TSC	Priso2.tsc	Read	#0099	<FLJ					
0	Both	Priso2.tsc	Write	#0100	<DNP	1	18	Door	IgnoreSolidity, Interactable	
0	Both	Priso2.tsc	Write	#0110	<DNP	0	18	Door	IgnoreSolidity, Interactable	
6111	Both	Priso2.tsc	Write	#0241	<DNP	98	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection, HideWhenFlagSet	
6111	Both	Priso2.tsc	Write	#0241	<DNP	99	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection, HideWhenFlagSet	
1320	TSC	Priso2.tsc	Write	#0241	<FL-					
6111	TSC	Priso2.tsc	Write	#0250	<FL+					
1320	TSC	Priso2.tsc	Read	#0251	<FLJ					
1320	TSC	Priso2.tsc	Write	#0251	<FL+					
1340	Entity	Ring3.pxe	Read			7	46	H/V Trigger	HideWhenFlagSet	
1340	Entity	Ring3.pxe	Read			8	291	Mini Undead Core, stationary	HideWhenFlagSet	
1340	Entity	Ring3.pxe	Read			9	291	Mini Undead Core, stationary	HideWhenFlagSet	
1340	Entity	Ring3.pxe	Read			10	291	Mini Undead Core, stationary	HideWhenFlagSet	
1340	Entity	Ring3.pxe	Read			11	291	Mini Undead Core, stationary	HideWhenFlagSet	
1340	Entity	Ring3.pxe	Read			12	46	H/V Trigger	HideWhenFlagSet	
274	Entity	Ring3.pxe	Read			16	136	Puppy, carried	AppearWhenFlagSet	
1340	Both	Ring3.tsc	Write	#0441	<DNP	12	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection, HideWhenFlagSet	
1340	TSC	Ring3.tsc	Write	#0441	<FL-					
1340	Both	Ring3.tsc	Write	#0451	<DNP	7	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection, HideWhenFlagSet	
1340	Both	Ring3.tsc	Write	#0451	<DNP	12	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection, HideWhenFlagSet	
1340	Both	Ring3.tsc	Write	#0502	<DNP	7	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection, HideWhenFlagSet	
1340	Both	Ring3.tsc	Write	#0502	<DNP	12	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection, HideWhenFlagSet	
1340	Both	Ring3.tsc	Write	#0502	<DNP	8	291	Mini Undead Core, stationary	IgnoreSolidity, HardSolid, SpawnInOtherDirection, HideWhenFlagSet	
1340	Both	Ring3.tsc	Write	#0502	<DNP	9	291	Mini Undead Core, stationary	IgnoreSolidity, HardSolid, SpawnInOtherDirection, HideWhenFlagSet	
1340	Both	Ring3.tsc	Write	#0502	<DNP	10	291	Mini Undead Core, stationary	IgnoreSolidity, HardSolid, HideWhenFlagSet	
1340	Both	Ring3.tsc	Write	#0502	<DNP	11	291	Mini Undead Core, stationary	IgnoreSolidity, HardSolid, HideWhenFlagSet	
0	Both	Ring3.tsc	Write	#0600	<DNP	13	0	Null	IgnoreSolidity	
0	Both	Ring3.tsc	Write	#0600	<DNP	14	0	Null	IgnoreSolidity	
1273	TSC	Ring3.tsc	Write	#0600	<FL+					
1341	TSC	Ring3.tsc	Write	#0600	<FL+					
1390	TSC	Ring3.tsc	Write	#0600	<FL+					
1391	TSC	Ring3.tsc	Write	#0600	<FL+					
1392	TSC	Ring3.tsc	Write	#0600	<FL+					
1031	TSC	Ring3.tsc	Write	#0600	<FL-					
1032	TSC	Ring3.tsc	Write	#0600	<FL-					
1340	TSC	Ring3.tsc	Write	#1000	<FL+					
1393	TSC	Ring3.tsc	Write	#1002	<FL+					
1370	Entity	Little.pxe	Read			6	278	Little Family	AppearWhenFlagSet	
